restaurant	fodors	address
1255	1	15046 NM 75, Pe&ntilde;asco, NM, 87553 |
1256	1	210 W. San Francisco St., Santa Fe, NM, 87501 |
1257	1	115 Hickox St., Santa Fe, NM, 87505 |
1258	1	2547 Sudderth Dr., Ruidoso, NM, 88346 |
1259	1	306 Burro Ave., Cloudcroft, NM, 88317 |
1260	1	Pine Stump Mall, 300 Burro Ave., Cloudcroft, NM, 88317 |
1261	1	2717 Sudderth Dr., Ruidoso, NM, 88345 |
1262	1	1126 W. 1st St., across from airplane display next to Eastern New Mexico University, Portales, NM, 88130 |
1263	1	109 W. 12th St., Roswell, NM |
1264	1	106 N. Texas St., Silver City, NM |
1265	1	4850 Av. Triunfo de la Rep&uacute;blica, Ciudad Ju&aacute;rez
1266	1	103 S. Bullard St., Silver City, NM, 88061 |
1267	1	230 Garfield St., Socorro, NM, 87801 |
1268	1	2410 Calle de San Albino, Old Mesilla, NM, 88046
1269	1	400 N. Broadway, Truth or Consequences, NM |
1270	1	109 Main St., (NM 60), Magdalena, NM, 87825 |
1271	1	U.S. 60, Pie Town, NM, 87827
1272	1	1551 E. Amador, Las Cruces, NM, 88001 |
1273	1	1012 N. California St., Socorro, NM, 87801 |
1274	1	489 NM 150, Taos Ski Valley Rd., Arroyo Seco, NM, 87514 |
1275	1	Historic Taos Inn, 125 Paseo del Pueblo Norte, Taos, NM, 87571 |
1276	1	812B Paseo del Pueblo Norte, Taos, NM |
1277	1	480 State Road 150, Arroyo Seco, Taos, NM, 87514 |
1278	1	103 E. Plaza, Taos, NM, 87571 |
1279	1	Rte. 5, Little Falls, NY, 13365
1280	1	417-419 River St., Troy, NY, 12180 |
1281	1	4479 Rte. 30, Amsterdam, NY, 12010 |
1282	1	85 4th St., Troy, NY, 12180 |
1283	1	7900 Turin Rd., Rome, NY, 13440 |
1284	1	30&frac12; Caroline St., Saratoga Springs, NY, 12866 |
1285	1	440 Broadway, Saratoga Springs, NY, 12866 |
1286	1	36 Main St., Southampton, NY, 11968 |
1287	1	1742 Sag Harbor Tpke., Sag Harbor, NY
1288	1	8 W. Water St., Sag Harbor, NY, 11936
1289	1	1032 W. Beech St., Long Beach, NY, 11561
1290	1	Montauk Harbor near the town dock, Montauk, NY, 11954 |
1291	1	205 Main St., Port Washington, NY, 11050
1292	1	27 Front St., Greenport, NY, 11944 |
1293	1	631 E. Park Ave., Long Beach, NY, 11561
1294	1	97-99 Main St., Southampton, NY, 11968 |
1295	1	869 Montauk Hwy. , Water Mill, NY
1296	1	Houser's Hotel, Bay Walk, Ocean Beach, Fire Island, NY, 11770 |
1297	1	Main Rd., Jamesport, NY, 11947 |
1298	1	9 S. Edison St., Montauk, NY, 11954 |
1299	1	234 Hillside Ave., Williston Park, NY, 11596
1300	1	Main St. and Long Island Ave., Sag Harbor, NY, 11963 |
1301	1	1980 Montauk Hwy., Amagansett, NY, 11930 |
1302	1	177 Meeting House Creek Rd., Aquebogue, NY, 11931 |
1303	1	Water Mill Sq., 670 Montauk Hwy., Water Mill, NY, 11976 |
1304	1	100 Montauk Hwy., East Hampton, NY, 11937 |
1305	1	730 Franklin Ave., Garden City, NY, 11530
1306	1	164 Hicksville Rd., Bethpage, NY, 11714
1307	1	111 W. Broadway, Port Jefferson, NY, 11777
1308	1	255 Northern Blvd., Great Neck, NY, 11021
1309	1	2468 Main St., Bridgehampton, NY, 11932
1310	1	59 Montauk Hwy., Westhampton Beach, NY, 11942 |
1311	1	268 Elm St., Southampton, NY, 11968
1312	1	126 7th St., Garden City, NY, 11530
1313	1	40 Bowden Sq., Southampton, NY, 11969
1314	1	15 Grand Ave., Shelter Island Heights, NY, 11965
1315	1	231 Dune Rd., Westhampton Beach, NY, 11978 |
1316	1	1 Dock Walk, Cherry Grove, Fire Island, NY, 11782 |
1317	1	221 Pantigo Rd., East Hampton, NY, 11937 |
1318	1	86 S. Tyson Ave., Floral Park, NY, 11001
1319	1	106 W. Houston St., near Thompson St., Greenwich Village, New York, NY, 10012-2529 |
1320	1	110 Waverly Pl., between MacDougal St. and 6th Ave., Greenwich Village, New York, NY, 10011-9102 |
1321	1	80 Spring St., between Broadway and Crosby St., SoHo, New York, NY, 10012-3907 |
1322	1	775 Washington St., between Jane and W. 12th Sts., West Village, New York, NY, 10014-1748 |
1323	1	355 W. 46th St., between 8th and 9th Aves., Midtown West, New York, NY, 10036-3810 |
1324	1	106 E. 57th St., between Lexington and Park Aves., Midtown East, New York, NY, 10022-2601 |
1325	1	97 Sullivan St., between Prince and Spring Sts., SoHo, New York, NY, 10012-3663 |
1326	1	29-19 24th Ave., between 29th and 31st Sts., Astoria, NY, 11102 |
1327	1	53 W. 19th St., between 5th and 6th Aves., Flatiron District, New York, NY, 10011-4202 |
1328	1	120 Hudson St., at N. Moore St., TriBeCa, New York, NY, 10013-2317 |
1329	1	75 9th Ave., between 15th and 16th Sts., Chelsea, New York, NY, 10011-7006 |
1330	1	118 W. 57th St., between 6th and 7th Aves., Midtown West, New York, NY, 10019-3318 |
1331	1	200 W. 70th St., between Amsterdam and West End Aves., Upper West Side, New York, NY, 10123-4323 |
1332	1	45 Tudor City Pl., between 42nd and 43rd Sts., Midtown East, New York, NY, 10017 |
1333	1	900 Broadway, between 19th and 20th Sts., Flatiron District, New York, NY, 10003-1210 |
1334	1	55 W. 44th St., between 5th and 6th Aves., Midtown West, New York, NY, 10036-6609 |
1335	1	85 10th Ave., between 15th and 16th Sts., Meatpacking District, New York, NY, 10004-2436 |
1336	1	37-33 74th St., between Roosevelt and 37th Aves., Jackson Heights, Jackson Heights, NY, 11372 |
1337	1	56 Beaver St., at William St., Lower Manhattan, New York, NY, 10004-2436 |
1338	1	103 W. 77th St., at Columbus Ave., Upper West Side, New York, NY, 10024-6909 |
1339	1	432 Union Ave., between Metropolitan Ave. and Devoe St., Williamsburg, Brooklyn, NY, 11211 |
1340	1	174 5th Ave., between E. 22nd and E. 23rd Sts., Flatiron District, New York, NY, 10010-5913 |
1341	1	62 Stone St., between Mill La. and Hanover Sq., Lower Manhattan, New York, NY, 10004-2604 |
1342	1	5 Front St., near Cadman Plaza W, DUMBO, Brooklyn, NY, 11201 |
1343	1	31 Great Jones St., between Lafayette St. and Bowery, East Village, New York, NY, 10012-1178 |
1344	1	337 E. 10th St., between Aves. A and B, East Village, New York, NY, 10009-5034 |
1345	1	28 Bowery, at Bayard St., Chinatown, New York, NY, 10013-5100 |
1346	1	19 Old Fulton St., between Front and Water Sts., DUMBO, Brooklyn, NY, 11201 |
1347	1	288 Smith St., Carroll Gardens, Brooklyn, NY, 11231 |
1348	1	1 Hanover Sq., between Stone and Pearl Sts., Financial District, New York, NY, 10004-2713 |
1349	1	30 W. 26th St., between Broadway and 6th Ave., Flatiron District, New York, NY, 10010-2011 |
1350	1	47 Bond St., between Bowery and Lafayette St., East Village, New York, NY, 10012-2450 |
1351	1	116 E/ 16th St., between Union Square E and Irving Pl., Gramercy Park, New York, NY, 10003-2112 |
1352	1	1 Central Park W, at W. 59th St., Upper West Side, New York, NY, 10023-7703 |
1353	1	9 Pell St., between the Bowery and Mott St., Chinatown, New York, NY, 10013-5134 |
1354	1	78 Rivington St., at Allen St., Lower East Side, New York, NY, 10002-2112 |
1355	1	156 Chambers St., near Greenwich St., TriBeCa, New York, NY, 10007-1267 |
1356	1	151 E. 58th St., at Lexington Ave., Midtown East, New York, NY, 10022-1287 |
1357	1	142 Mercer St., at Prince St., SoHo, New York, NY, 10012-3806 |
1358	1	2342 Arthur Ave., Belmont, Bronx, NY, 10458 |
1359	1	1191 1st Ave., between E. 64th and E. 65th Sts., Upper East Side, New York, NY, 10065-7108 |
1360	1	468 W. 47th St., near 10th Ave., Midtown West, New York, NY, 10036-2375 |
1361	1	525 Hudson St., near Charles St., West Village, New York, NY, 10014-2607 |
1362	1	207 2nd Ave., at 13th St., East Village, New York, NY, 10003-5797 |
1363	1	145 West Broadway, between Duane and Thomas Sts., TriBeCa, New York, NY, 10013-3373 |
1364	1	Grand Central Station, dining concourse, E. 42nd St. at Vanderbilt Ave., Midtown East, New York, NY, 10017-3804 |
1365	1	176 Perry St., at West St. , West Village, New York, NY, 10014-2384 |
1366	1	178 Broadway, at Driggs Ave., Williamsburg, Brooklyn, NY, 11211 |
1367	1	210 Elizabeth St., between Prince and Spring Sts., NoLita, New York, NY, 10012-4213 |
1368	1	208 W. 23rd St., between 7th and 8th Aves., Chelsea, New York, NY, 10011-2306 |
1369	1	165 Allen St., between Rivington and Stanton Sts., Lower East Side, New York, NY, 10002-2147 |
1370	1	1 Water St., near Old Fulton St., DUMBO, Brooklyn, NY, 11201 |
1371	1	603 Crescent Ave., at Arthur Ave., Belmont, Bronx, NY, 10458 |
1372	1	70 Prince St., at Crosby St., SoHo, New York, NY, 10012-3306 |
1373	1	131 Rivington St., at Norfolk St., Lower East Side, New York, NY, 10002-2402 |
1374	1	155 E. 55th St., between Lexington and 3rd Aves., Midtown East, New York, NY, 10022-4038 |
1375	1	204 E. 43rd St., between 2nd and 3rd Aves., Midtown East, New York, NY, 10017-4713 |
1376	1	72 W. 69th St., between Columbus Ave. and Central Park W, Upper West Side, New York, NY, 10023-5212 |
1377	1	205 10th Ave., between 22nd and 23rd Sts., Chelsea, New York, NY, 10011-4719 |
1378	1	1 E. 15th St., between 5th Ave. and Union Sq. W, Union Square, New York, NY, 10003 |
1379	1	386 3rd Ave., between E. 27th and E. 28th Sts., Murray Hill, New York, NY, 10016-9007 |
1380	1	21 E. 16th St., between 5th Ave. and Union Sq. W, Union Square, New York, NY, 10003-3104 |
1381	1	342 E. 11th St., near 1st Ave., East Village, New York, NY, 10003-7417 |
1382	1	675 Hudson St., at W. 14th St., Meatpacking District, New York, NY, 10014-1231 |
1383	1	344 W. 11th St., at Washington St., Greenwich Village, New York, NY, 10014-2391 |
1384	1	148 Mercer St., between Prince and W. Houston Sts., SoHo, New York, NY, 10012-3256 |
1385	1	1047 Main St., Buffalo, NY, 14209 |
1386	1	146 N. Union St., Olean, NY, 14760 |
1387	1	4958 Main St., Bemus Point, NY, 14712 |
1388	1	425 Center St., Lewiston, NY, 14092
1389	1	810 Center St., Lewiston, NY, 14092 |
1390	1	1104 Elmwood Ave., Buffalo, NY, 14222 |
1391	1	2220 Pine Ave., /U.S. 62A, Niagara Falls, NY, 14301 |
1392	1	15 Washington St., Ellicottville, NY, 14731 |
1393	1	1375 Delaware Ave., Buffalo, NY, 14209
1394	1	120 S. Union St., Olean, NY, 14760
1395	1	115 W. Lake Rd./Rte. 394, Mayville, NY, 14757
1396	1	6645 S. Portage Rd., 3 mi east of Westfield town center, Westfield, NY, 14787
1397	1	260 Main St., North Creek, NY, 12853
1398	1	126 State St., Clayton, NY, 13624 |
1399	1	2384 Saranac Ave., High Peaks Resort, Main St. and Mirror Lake, Lake Placid, NY, 12946
1400	1	3873 State Rte. 9L, Lake George, NY, 12845 |
1401	1	18187 Reed Point Rd., Fisher's Landing, NY, 13641
1402	1	1633 Glasco Tpke., Woodstock, NY |
1403	1	Rte. 296, Windham, NY
1404	1	602 Main St., /Rte. 23A, Tannersville, NY
1405	1	7159 Rte. 28, Shandaken, NY |
1406	1	19 Lower Main St., Callicoon, NY |
1407	1	5 Rte. 52 E, Liberty, NY |
1408	1	Main St., Pine Hill, NY
1409	1	143 Main St., Pine Hill, NY |
1410	1	53 Main St., Delhi, NY |
1411	1	251 Bridge St., Narrowsburg, NY
1412	1	Old Rte. 17, Roscoe, NY, 12776
1413	1	204 N. Main St., Naples, NY, 14512 |
1414	1	8843 Greyton H. Taylor Memorial Dr., Hammondsport, NY, 14840 |
1415	1	3610 Pre-Emption Rd., (Rte. 5/U.S. 20), Geneva, NY, 14456 |
1416	1	205 E. Main St., Waterloo, NY, 13165 |
1417	1	2574 Macedon Rd., at N. Main St., Canandaigua, NY, 14424 |
1418	1	1300 Rte. 14A, Penn Yan, NY, 14527
1419	1	197 Park Ave., Rochester, NY, 14607 |
1420	1	13780A W. Lake Rd., Hammondsport, NY, 14840
1421	1	4699 Lake Ave., Rochester, NY, 14612 |
1422	1	204 W. Fayette St., Syracuse, NY, 13202 |
1423	1	4432 W. Lake Rd./Rte. 14, Geneva, NY, 14456
1424	1	841 W. Genesee St., Skaneateles, NY, 13152 |
1425	1	965 Edgemere Dr., Greece, NY, 14612 |
1426	1	9068A Snug Harbor Dr., Hammondsport, NY, 14840
1427	1	216 E. State St., Ithaca, NY, 14850
1428	1	Culinary Institute of America, 1946 Campus Dr., Hyde Park, NY, 12538 |
1429	1	1-3 Collegeview Ave., Poughkeepsie, NY, 12603 |
1430	1	175 Katonah Ave., Katonah, NY |
1431	1	45 E. Market St., Rhinebeck, NY, 12572 |
1432	1	138 South Ave., Poughkeepsie, NY, 12601 |
1433	1	6384 Mill St., Rhinebeck, NY, 12572 |
1434	1	1315 Rte. 213, High Falls, NY, 12440
1435	1	Culinary Institute of America, 1946 Campus Dr., Hyde Park, NY, 12538 |
1436	1	506 Piermont Ave., Piermont, NY, 10968 |
1437	1	6422 Montgomery St., Rhinebeck, NY, 12572 |
1438	1	743 Rte. 28, 3 mi west of traffic circle, Kingston, NY, 12401 |
1439	1	134 Main St., Nyack, NY, 10960 |
1440	1	4076 Albany Post Rd., /U.S. 9, Hyde Park, NY, 12538 |
1441	1	93 Main St., Nyack, NY, 10960 |
1442	1	8 E. Market St., Rhinebeck, NY, 12572 |
1443	1	55 Broadway, Tivoli, NY, 12583
1444	1	537 Warren St., Hudson, NY, 12534 |
1445	1	3266 Franklin Ave., Millbrook, NY, 12545 |
1446	1	742 Warren St., Hudson, NY, 12534 |
1447	1	1411 Rte. 212, Saugerties, NY, 12477 |
1448	1	54 Main St., Chatham, NY, 12037 |
1449	1	200 Ash St., Piermont, NY, 10968 |
1450	1	448 Main St., Beacon, NY, 12508 |
1451	1	252 Main St., Cornwall, NY, 12518 |
1452	1	321 Warren St., Hudson, NY, 12534 |
1453	1	117 N. Rte. 303, Congers, NY, 10920 |
1454	1	The Garrison, 2015 Rte. 9, at Snake Hill Rd., Garrison, NY, 10524 |
1455	1	110 Main St., Nyack, NY, 10960 |
1456	1	300 East Blvd., SouthPark, Charlotte, NC |
1457	1	1st St. at Cloverdale Ave., Downtown, Winston-Salem, NC, 27103 |
1458	1	4429 Central Ave., East Charlotte/Merchandise Mart, Charlotte, NC, 28205 |
1459	1	118 W. 5th St., Uptown, Charlotte, NC, 28202 |
1460	1	Oak Hollow Mall, 914 Mall Loop Rd. , High Point, NC, 27262 |
1461	1	U.S. 1, Southern Pines, NC, 28387 |
1462	1	Brennan Station Shopping Center, 8111 Creedmoor Rd., North Hills, Raleigh, NC, 27613 |
1463	1	214 N. College St., Uptown, Charlotte, NC, 28202 |
1464	1	117 E. Franklin St., University, Chapel Hill, NC, 27514 |
1465	1	4109-A Spring Garden St., Downtown, Greensboro, NC, 27407 |
1466	1	134 N.W. Broad St., Southern Pines, NC, 28387 |
1467	1	202 K Ave., Kure Beach, NC, 28449 |
1468	1	1240 Duck Rd., Duck, NC, 27948 |
1469	1	215 Princess St., Wilmington, NC, 28401 |
1470	1	105 S. 7th St., Morehead City, NC, 28557 |
1471	1	335 Middle St., New Bern, NC, 28560 |
1472	1	425 Front St., Beaufort, NC, 28516 |
1473	1	5410 Oleander Dr., Midtown, Wilmington, NC, 28403 |
1474	1	408 Queen Elizabeth Ave., Manteo, NC, 27954 |
1475	1	U.S. 158, MM 16.5, 7114 S. Virginia Dare Trail, Nags Head, NC, 27959 |
1476	1	208 Pollock St., New Bern, NC, 28560 |
1477	1	Nags Head-Manteo Causeway, MM 16.5, 7340 S. Virginia Dare Trail, Nags Head, NC, 27959 |
1478	1	111 S. Howe St., Southport, NC, 28461 |
1479	1	8960 U.S. 321, Bypass, Blowing Rock, NC, 28605 |
1480	1	7328 S. Broad St., Brevard, NC, 28712 |
1481	1	18 Brook St., Biltmore Village, Asheville, NC, 28803 |
1482	1	40 Wall St., Downtown, Asheville, NC, 28801 |
1483	1	445 Main St., Highlands, NC, 28741 |
1484	1	28 Hendersonville Rd., Biltmore Village, Asheville, NC, 28803 |
1485	1	12 College St., Downtown, Asheville, NC, 28801 |
1486	1	3046 Madison Rd., Oakley, Cincinnati, OH |
1487	1	210 E. 8th St., Downtown, Cincinnati, OH |
1488	1	302 E. University Ave., Clifton, Cincinnati, OH |
1489	1	1637 Vine St., Over-the-Rhine, Cincinnati, OH |
1490	1	8905 Lake Ave., West Side, Cleveland, OH |
1491	1	6125 St. Clair Ave., Downtown, Cleveland, OH |
1492	1	2516 Market Ave., Ohio City, Cleveland, OH |
1493	1	123 W. Prospect Ave., Downtown, Cleveland, OH |
1494	1	55 Public Sq., Downtown, Cleveland, OH |
1495	1	2179 Lee Rd., Cleveland Heights, OH |
1496	1	3456 W. 117th St., West Side, Cleveland, OH |
1497	1	1352 W. 6th St., Warehouse District, Cleveland, OH |
1498	1	1835 Fulton Rd., Ohio City, Cleveland, OH |
1499	1	10031 Detroit Ave., Cudell/Edgewater, Cleveland, OH |
1500	1	2111 W. Henderson Rd., Upper Arlington, Columbus, OH |
1501	1	1615 Old Henderson Rd., Upper Arlington, Columbus, OH |
1502	1	475 S. 3rd St., German Village, Columbus, OH |
1503	1	772 N. High St., Short North, Columbus, OH |
1504	1	45 N. 3rd St., Downtown, Columbus, OH |
1505	1	75 E. State St., at High St., Downtown, Columbus, OH |
1506	1	1092 Bethel Rd., Columbus, OH |
1507	1	649 High St., Worthington, OH |
1508	1	237 S.W. 4th St., Madras, OR, 97741 |
1509	1	13300 U.S. Hwy. 20, Sisters, OR, 97759
1510	1	200 Detroit Ave., Detroit, OR, 97342 |
1511	1	495 N.E. O'Neil Way, Redmond, OR, 97756
1512	1	250 W. Cascade St., Sisters, OR, 97759 |
1513	1	1044 N.W. Bond St., Bend, OR, 97701 |
1514	1	403 E. Hood Ave., Sisters, OR, 97759 |
1515	1	1114 N.W. College Way, #104, Bend, OR, 97701
1516	1	Crater Lake Lodge, 97604, Rim Village, OR
1517	1	At Hotel Diamond, 10 Main St., Diamond, OR
1518	1	215 W. Burnside St., Old Town, Portland, OR, 97209 |
1519	1	132 S.W. 3rd Ave., Downtown, Portland, OR, 97204 |
1520	1	215 S.E. 9th Ave., Portland, OR, 97214 |
1521	1	400 S.W. Broadway, Downtown, Portland, OR, 97205 |
1522	1	2508 S.E. Clinton St., Portland, OR |
1523	1	1752 S.E. Hawthorne Blvd., Hawthorne District, Portland, OR, 97214 |
1524	1	1932 N.E. Broadway, Broadway District, Portland, OR, 97232 |
1525	1	5519 NE 30th St., Portland, OR, 97211 |
1526	1	319 S.W. Broadway, Downtown, Portland, OR, 97205 |
1527	1	301 N.W. 4th Ave., Chinatown, Portland, OR, 97209 |
1528	1	Heathman Hotel, 1001 S.W. Broadway, Downtown, Portland, OR, 97205 |
1529	1	721 N.W. 9th Ave., Pearl District, Portland, OR, 97209 |
1530	1	1987 N.W. Kearney St., Portland, OR, 97205 |
1531	1	112 S.W. 2nd Ave., Portland, OR, 97204 |
1532	1	338 N.W. 21st Ave., Portland, OR, 97209 |
1533	1	304 S.E. 28th Ave., Portland, OR, 97214 |
1534	1	3450 S.E. Belmont St., Portland, OR, 97214 |
1535	1	1705 N.E. Couch St., Portland, OR, 97232 |
1536	1	706 N.W. 21st Ave., Nob Hill, Portland, OR, 97209 |
1537	1	2730 N.W. 31st Ave., off N.W. Yeon St., Portland, OR, 97210 |
1538	1	816 N. Russell St., Portland, OR, 97227 |
1539	1	200 S.W. Market St., Portland, OR, 97201 |
1540	1	555 N.W. 12th Ave., Pearl District, Portland, OR, 97209 |
1541	1	1204 N.W. 21st Ave., Nob Hill, Portland, OR, 97209 |
1542	1	701 N.W. 23rd Ave., Nob Hill, Portland, OR, 97210 |
1543	1	1506 N.W. 23rd Ave., Portland, OR, 97210 |
1544	1	102 N.W. 9th Ave., Pearl District, Portland, OR, 97209 |
1545	1	705 S.W. Alder St., Downtown, Portland, OR, 97205 |
1546	1	852 S.W. 21st Ave., one block south of Burnside, close to Nob Hill, Portland, OR, 97205 |
1547	1	503 S.W. Alder St., Downtown, Portland, OR, 97204 |
1548	1	210 S.W. Morrison St., Portland, OR, 97204 |
1549	1	1700 N. Killingsworth St., Portland, OR, 97217 |
1550	1	325 N.E. Russell St., off N.E. Martin Luther King Jr. Blvd., Portland, OR, 97212 |
1551	1	2500 S.E. Clinton, Portland, OR, 97202 |
1552	1	1012 N.W. Glisan St., Pearl District, Portland, OR, 97209 |
1553	1	901 S.W. Salmon St., Downtown, Portland, OR, 97205 |
1554	1	2335 N.W. Thurman St., Portland, OR, 97210 |
1555	1	1429 S.E. 37th Ave., Hawthorne District, Portland, OR, 97214 |
1556	1	6320 S.W. Capitol Hwy., Portland, OR, 97239 |
1557	1	400 S.W. Broadway, Downtown, Portland, OR, 97205 |
1558	1	2411 S.E. Belmont St., near Hawthorne District, Portland, OR, 97214 |
1559	1	175 E. California St., Jacksonville, OR |
1560	1	3927 S. 6th St., Klamath Falls, OR, 97603 |
1561	1	147 N. Front St. , Medford, OR, 97501 |
1562	1	88611 E. Government Camp Loop , Government Camp, OR, 97028 |
1563	1	Exit 31 off I-84, 50000 Historic Columbia River Hwy., Bridal Veil, OR, 97010 |
1564	1	1252 E. Cascade Dr., North Bonneville, WA, WA, 98639
1565	1	408 E. 2nd St., The Dalles, OR, 97058 |
1566	1	5911 S.W. U.S. 101, about 5 mi south of Lincoln City, Lincoln City, OR
1567	1	263 N. Hemlock St., Cannon Beach, OR |
1568	1	100 W. Commercial St., Coos Bay, OR |
1569	1	20 Basin St., Astoria, OR |
1570	1	604 Broadway, Seaside, OR |
1571	1	1110 N.W. 1st Ct., Lincoln City, OR
1572	1	1695 Beach Loop Rd., Bandon, OR
1573	1	1436 Bay St., Florence, OR |
1574	1	94257 N. Bank Rogue, Gold Beach, OR |
1575	1	1235 South Hemlock , Cannon Beach, OR, 97110 |
1576	1	267 N.W. Cliff St., from U.S. 101 head west on 3rd St., Newport, OR |
1577	1	12386 S.W. Main St., Tigard, OR, 97223 |
1578	1	180 High St., Salem, OR
1579	1	521 N.E. 3rd St., McMinnville, OR |
1580	1	454 Willamette St., Eugene, OR |
1581	1	760 Hwy. 99W, OR, 97115 |
1582	1	2692 Willamette St., Eugene, OR |
1583	1	1251 River Rd., PA, 18977
1584	1	23 Bridge St., Lambertville, NJ, 08530
1585	1	1 Rittenhouse Cir., New Hope, PA, 18938
1586	1	14 E. Ferry St., New Hope, PA, 18938
1587	1	U.S. 202 and Street Rd., Lahaska, PA, 18931
1588	1	11&frac12; Church St., Lambertville, NJ, 08530
1589	1	3029 Old Philadelphia Pike, Rte. 340, Bird-in-Hand, PA, 17505
1590	1	2760 Old Philadelphia Pike, Rte. 340, Bird-in-Hand, PA, 17505
1591	1	102 N. Market St., Mount Joy, PA, 17552
1592	1	Rte. 896, &frac12; mi north of U.S. 30, Bird-in-Hand, PA, 17576
1593	1	33-35 N. Market St., Lancaster, PA, 17603
1594	1	3121 Old Philadelphia Pike, Rte. 340, between Bird-in-Hand and Intercourse, Bird-in-Hand, PA, 17505
1595	1	26-1147 Lititz Pike, Lancaster, PA, 17601
1596	1	624 S. 6th St., South Street, Philadelphia, PA, 19147 |
1597	1	120 Lombard St., South Street, Philadelphia, PA, 19147 |
1598	1	325 Chestnut St., Old City, Philadelphia, PA, 19106 |
1599	1	1117 S. 11th St., South Philadelphia, Philadelphia, PA, 19147 |
1600	1	8134 Ardleigh, Chestnut Hill, PA, 19118
1601	1	1338 Chestnut St., at Broad St., Center City West, Philadelphia, PA, 19107 |
1602	1	138 S. 2nd St., Old City, Philadelphia, PA, 19106 |
1603	1	1801 Chestnut St., Center City West, Philadelphia, PA, 19103 |
1604	1	10 S. 2nd St., Old City, Philadelphia, PA, 19106 |
1605	1	1219 S. 9th St., South Philadelphia, Philadelphia, PA, 19147
1606	1	615 S. 3rd St., South Street, Philadelphia, PA, 19147 |
1607	1	1436 South St., Center City West, Philadelphia, PA, 19146
1608	1	824 S. 8th St., Bella Vista, Philadelphia, PA, 19147
1609	1	130 N. 3rd St., Old City, Philadelphia, PA, 19106 |
1610	1	501 S. 45th St., West Philadelphia, Philadelphia, PA, 19104 |
1611	1	1141-43 Pine St., Center City East, Philadelphia, PA, 19107
1612	1	264 S. 16th St., Center City West, Philadelphia, PA, 19146 |
1613	1	26th St. and Benjamin Franklin Pkwy., Benjamin Franklin Parkway, Philadelphia, PA, 19130 |
1614	1	234 N. 9th St., Chinatown, Philadelphia, PA, 19107 |
1615	1	640 N. Broad St., Center City West/North Philadelphia, Philadelphia, PA, 19130
1616	1	3636 Sansom St., University City, Philadelphia, PA, 19104 |
1617	1	Warwick Hotel, 1701 Locust St., Center City West, Philadelphia, PA, 19103 |
1618	1	1946 Lombard St., Center City West, Philadelphia, PA, 19146
1619	1	750 S. 7th St., South Philadelphia, Philadelphia, PA, 19147 |
1620	1	253 S. 20th St., Rittenhouse Square, Philadelphia, PA, 19103
1621	1	901 N. 2nd St., Northern Liberties, Philadelphia, PA, 19123 |
1622	1	114 S. 20th St., Rittenhouse Square, Philadelphia, PA, 19103 |
1623	1	717 Chestnut St., Historic Area, Philadelphia, PA, 19106
1624	1	1312 Spruce St., Center City East, Philadelphia, PA, 19107 |
1625	1	221 N. 11th St., Chinatown, Philadelphia, PA, 19107 |
1626	1	200 S. Broad St., Center City West, Philadelphia, PA, 19102 |
1627	1	237 St. James Place, Old City, Philadelphia, PA, 19106 |
1628	1	51 S. 12th St., South Side, Pittsburgh, PA |
1629	1	2104 Murray Ave., Pittsburgh, PA |
1630	1	3412 William Penn Hwy., Monroeville, Pittsburgh, PA |
1631	1	207 Atwood St., Pittsburgh, PA |
1632	1	1230 Grandview Ave., Pittsburgh, PA |
1633	1	537 Suismon St., Pittsburgh, PA |
1634	1	1411 Grandview Ave., Pittsburgh, PA |
1635	1	401 Hastings St., Pittsburgh, PA |
1636	1	322 S. High St., West Chester, PA, 19380
1637	1	Inn at Montchanin Village, Rte. 100 and Kirk Rd., Montchanin, DE, 19710
1638	1	High St., Block Island, RI |
1639	1	457 Chapel St., Block Island, RI |
1640	1	Ferry Landing, Block Island, RI |
1641	1	Bowen's Wharf, Newport, RI |
1642	1	599 Thames St., Newport, RI, 02840 |
1643	1	Bannister's Wharf, Newport, RI, 02840 |
1644	1	267 Thames St., Bristol, 02809, Bristol, RI |
1645	1	41 Bowen's Wharf, Newport, RI |
1646	1	31 State St., Bristol, RI |
1647	1	527 Thames St., Newport, RI, 02840 |
1648	1	150 Broadway, Newport, RI |
1649	1	141 Atwells Ave., Federal Hill, Providence, RI, 02903 |
1650	1	311 Westminster St., Downtown, Providence, RI |
1651	1	101 N. Main St., Downtown, Providence, RI |
1652	1	959 Hope St., East Side, Providence, RI |
1653	1	99 Hope St., East Side, Providence, RI, 02906 |
1654	1	1240 Ocean Rd., Point Judith, Narragansett, RI |
1655	1	Market Sq. and S. Main St., Woonsocket, RI |
1656	1	171 E. Bay St., Market area, Charleston, SC, 29401 |
1657	1	96 S. Market St., Market area, Charleston, SC, 29401 |
1658	1	10 Exchange St., South of Broad, Charleston, SC, 29401 |
1659	1	125A Wappoo Creek Dr., James Island, SC, 29412 |
1660	1	149 Wentworth St., Lower King, Charleston, SC, 29401 |
1661	1	440-442 King St., Upper King, Charleston, SC, 29401 |
1662	1	199 E. Bay St., Market area, Charleston, SC, 29401 |
1663	1	Planters Inn, 112 N. Market St., Market area, Charleston, SC, 29401 |
1664	1	182 E. Bay St., Market area, Charleston, SC, 29401 |
1665	1	901 Island Park Dr., Daniel Island, Charleston, SC, 29492 |
1666	1	412 King St., Upper King, Charleston, SC, 29401 |
