auto	motortrend	fuel_economy
0715	2	21 mpg	Fuel economy: EPA (08):, 21 MPG city, 29 MPG highway, 24 MPG combined and 317 mi. range
0716	2	21 mpg	Fuel economy: EPA (08):, 21 MPG city, 29 MPG highway, 24 MPG combined and 317 mi. range
0717	2	40 mpg	Fuel economy: EPA (08):, 40 MPG city, 43 MPG highway, 41 MPG combined and 505 mi. range
0718	2	24 mpg	Fuel economy: EPA (08):, 24 MPG city, 36 MPG highway, 28 MPG combined and 218 mi. range
0719	2	26 mpg	Fuel consumption: city= 26 (mpg); highway= 34 (mpg); combined= 29 (mpg); vehicle range: 383 miles
0720	2	25 mpg	Fuel consumption: city= 25 (mpg); highway= 36 (mpg); combined= 29 (mpg); vehicle range: 383 miles
0721	2	25 mpg	Fuel consumption: city= 25 (mpg); highway= 36 (mpg); combined= 29 (mpg); vehicle range: 383 miles
0722	2	26 mpg	Fuel consumption: city= 26 (mpg); highway= 34 (mpg); combined= 29 (mpg); vehicle range: 383 miles
0723	2	25 mpg	Fuel consumption: city= 25 (mpg); highway= 36 (mpg); combined= 29 (mpg); vehicle range: 383 miles
0724	2	25 mpg	Fuel consumption: city= 25 (mpg); highway= 36 (mpg); combined= 29 (mpg); vehicle range: 383 miles
0725	2	26 mpg	Fuel consumption: city= 26 (mpg); highway= 34 (mpg); combined= 29 (mpg); vehicle range: 383 miles
0726	2	25 mpg	Fuel consumption: city= 25 (mpg); highway= 36 (mpg); combined= 29 (mpg); vehicle range: 383 miles
0727	2	25 mpg	Fuel consumption: city= 25 (mpg); highway= 36 (mpg); combined= 29 (mpg); vehicle range: 383 miles
0728	2	25 mpg	Fuel consumption: city= 25 (mpg); highway= 36 (mpg); combined= 29 (mpg); vehicle range: 383 miles
0729	2	21 mpg	Fuel consumption: city= 21 (mpg); highway= 29 (mpg); combined= 24 (mpg); vehicle range: 317 miles
0730	2	21 mpg	Fuel consumption: city= 21 (mpg); highway= 29 (mpg); combined= 24 (mpg); vehicle range: 317 miles
0731	2	40 mpg	Fuel consumption: city= 40 (mpg); highway= 45 (mpg); combined= 42 (mpg); vehicle range: 516 miles
0732	2	21 mpg	Fuel economy: EPA (08):, 21 MPG city, 27 MPG highway, 23 MPG combined and 352 mi. range
0733	2	21 mpg	Fuel economy: EPA (08):, 21 MPG city, 28 MPG highway, 24 MPG combined and 368 mi. range
0734	2	21 mpg	Fuel economy: EPA (08):, 21 MPG city, 28 MPG highway, 24 MPG combined and 368 mi. range
0735	2	21 mpg	Fuel economy: EPA (08):, 21 MPG city, 28 MPG highway, 24 MPG combined and 368 mi. range
0736	2	21 mpg	Fuel consumption: city= 21 (mpg); highway= 28 (mpg); combined= 24 (mpg); vehicle range: 368 miles
0737	2	21 mpg	Fuel consumption: city= 21 (mpg); highway= 28 (mpg); combined= 24 (mpg); vehicle range: 368 miles
0738	2	21 mpg	Fuel consumption: city= 21 (mpg); highway= 28 (mpg); combined= 24 (mpg); vehicle range: 368 miles
0739	2	35 mpg	Fuel economy: EPA (08):, 35 MPG city, 39 MPG highway, 37 MPG combined and 392 mi. range
0740	2	35 mpg	Fuel economy: EPA (08):, 35 MPG city, 39 MPG highway, 37 MPG combined and 392 mi. range
0741	2	N/A	Fuel economy: EPA (08):
0742	2	N/A	Fuel economy: EPA (08):
0743	2	19 mpg	Fuel consumption: city= 19 (mpg); highway= 24 (mpg); combined= 21 (mpg); vehicle range: 333 miles
0744	2	20 mpg	Fuel consumption: city= 20 (mpg); highway= 25 (mpg); combined= 22 (mpg); vehicle range: 349 miles
0745	2	28 mpg	Fuel consumption: city= 28 (mpg); highway= 35 (mpg); combined= 31 (mpg); vehicle range: 329 miles
0746	2	27 mpg	Fuel consumption: city= 27 (mpg); highway= 33 (mpg); combined= 30 (mpg); vehicle range: 318 miles
0747	2	40 mpg	Fuel consumption: city= 40 (mpg); highway= 43 (mpg); combined= 41 (mpg); vehicle range: 434 miles
0748	2	40 mpg	Fuel consumption: city= 40 (mpg); highway= 43 (mpg); combined= 41 (mpg); vehicle range: 434 miles
0749	2	18 mpg	Fuel economy: EPA (08):, 18 MPG city, 27 MPG highway, 21 MPG combined and 441 mi. range
0750	2	18 mpg	Fuel economy: EPA (08):, 18 MPG city, 27 MPG highway, 21 MPG combined and 441 mi. range
0751	2	18 mpg	Fuel economy: EPA (08):, 18 MPG city, 27 MPG highway, 21 MPG combined and 441 mi. range
0752	2	19 mpg	Fuel economy: EPA (08):, 19 MPG city, 28 MPG highway, 22 MPG combined and 462 mi. range
0753	2	19 mpg	Fuel economy: EPA (08):, 19 MPG city, 28 MPG highway, 22 MPG combined and 462 mi. range
0754	2	16 mpg	Fuel consumption: city= 16 (mpg); highway= 23 (mpg); combined= 18 (mpg); vehicle range: 378 miles
0755	2	16 mpg	Fuel consumption: city= 16 (mpg); highway= 23 (mpg); combined= 18 (mpg); vehicle range: 378 miles
0756	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 25 (mpg); combined= 20 (mpg); vehicle range: 420 miles
0757	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 25 (mpg); combined= 20 (mpg); vehicle range: 420 miles
0758	2	17 mpg	Fuel economy: EPA (08):, 17 MPG city, 23 MPG highway, 19 MPG combined and 399 mi. range
0759	2	17 mpg	Fuel economy: EPA (08):, 17 MPG city, 23 MPG highway, 19 MPG combined and 399 mi. range
0760	2	16 mpg	Fuel economy: EPA (08):, 17 MPG city, 23 MPG highway, 19 MPG combined and 399 mi. range
0761	2	16 mpg	Fuel economy: EPA (08):, 17 MPG city, 23 MPG highway, 19 MPG combined and 399 mi. range
0762	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 23 (mpg); combined= 19 (mpg); vehicle range: 399 miles
0763	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 23 (mpg); combined= 19 (mpg); vehicle range: 399 miles
0764	2	16 mpg	Fuel consumption: city= 17 (mpg); highway= 23 (mpg); combined= 19 (mpg); vehicle range: 399 miles
0765	2	16 mpg	Fuel consumption: city= 17 (mpg); highway= 23 (mpg); combined= 19 (mpg); vehicle range: 399 miles
0766	2	15 mpg	Fuel economy: EPA (08):, 15 MPG city, 20 MPG highway, 17 MPG combined and 374 mi. range
0767	2	15 mpg	Fuel economy: EPA (08):, 15 MPG city, 20 MPG highway, 17 MPG combined and 374 mi. range
0768	2	15 mpg	Fuel economy: EPA (08):, 15 MPG city, 20 MPG highway, 17 MPG combined and 374 mi. range
0769	2	15 mpg	Fuel consumption: city= 15 (mpg); highway= 20 (mpg); combined= 17 (mpg); vehicle range: 374 miles
0770	2	15 mpg	Fuel consumption: city= 15 (mpg); highway= 20 (mpg); combined= 17 (mpg); vehicle range: 374 miles
0771	2	15 mpg	Fuel consumption: city= 15 (mpg); highway= 20 (mpg); combined= 17 (mpg); vehicle range: 374 miles
0772	2	16 mpg	Fuel economy: EPA 08, 16 MPG city, 21 MPG highway, 18 MPG combined and 378 mi. range
0773	2	16 mpg	Fuel economy: EPA (08):, 16 MPG city, 21 MPG highway, 18 MPG combined and 357 mi. range
0774	2	16 mpg	Fuel economy: EPA (08):, 16 MPG city, 21 MPG highway, 18 MPG combined and 357 mi. range
0775	2	16 mpg	Fuel economy: EPA 08, 16 MPG city, 21 MPG highway, 18 MPG combined and 357 mi. range
0776	2	16 mpg	Fuel economy: EPA 08, 16 MPG city, 21 MPG highway, 18 MPG combined and 357 mi. range
0777	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 25 (mpg); combined= 21 (mpg); vehicle range: 277 miles
0778	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 25 (mpg); combined= 21 (mpg); vehicle range: 277 miles
0779	2	17 mpg	Fuel economy: EPA (08):, 17 MPG city, 24 MPG highway, 20 MPG combined and 400 mi. range
0780	2	17 mpg	Fuel economy: EPA (08):, 17 MPG city, 24 MPG highway, 19 MPG combined and 380 mi. range
0781	2	16 mpg	Fuel economy: EPA (08):, 16 MPG city, 23 MPG highway, 19 MPG combined and 452 mi. range
0782	2	14 mpg	Fuel economy: EPA (08):, 14 MPG city, 20 MPG highway, 16 MPG combined and 380 mi. range
0783	2	20 mpg	Fuel economy: EPA (08):, 20 MPG city, 29 MPG highway, 23 MPG combined and 460 mi. range
0784	2	20 mpg	Fuel economy: EPA (08):, 20 MPG city, 29 MPG highway, 23 MPG combined and 460 mi. range
0785	2	19 mpg	Fuel economy: EPA (08):, 19 MPG city, 27 MPG highway, 22 MPG combined and 440 mi. range
0786	2	19 mpg	Fuel economy: EPA (08):, 19 MPG city, 27 MPG highway, 22 MPG combined and 440 mi. range
0787	2	19 mpg	Fuel economy: EPA (08):, 19 MPG city, 27 MPG highway, 22 MPG combined and 440 mi. range
0788	2	18 mpg	Fuel economy: EPA (08):, 18 MPG city, 25 MPG highway, 20 MPG combined and 400 mi. range
0789	2	19 mpg	Fuel economy: EPA (08):, 19 MPG city, 27 MPG highway, 22 MPG combined and 440 mi. range
0790	2	19 mpg	Fuel economy: EPA (08):, 19 MPG city, 27 MPG highway, 22 MPG combined and 440 mi. range
0791	2	18 mpg	Fuel economy: EPA (08):, 18 MPG city, 25 MPG highway, 20 MPG combined and 400 mi. range
0792	2	17 mpg	Fuel economy: EPA (08):, 17 MPG city, 25 MPG highway, 20 MPG combined and 400 mi. range
0793	2	19 mpg	Fuel economy: EPA (08):, 19 MPG city, 27 MPG highway, 22 MPG combined and 440 mi. range
0794	2	17 mpg	Fuel economy: EPA (08):, 17 MPG city, 25 MPG highway, 20 MPG combined and 400 mi. range
0795	2	19 mpg	Fuel economy: EPA (08):, 19 MPG city, 27 MPG highway, 22 MPG combined and 440 mi. range
0796	2	18 mpg	Fuel economy: EPA (08):, 18 MPG city, 25 MPG highway, 20 MPG combined and 400 mi. range
0797	2	17 mpg	Fuel economy: EPA (08):, 17 MPG city, 25 MPG highway, 20 MPG combined and 400 mi. range
0798	2	17 mpg	Fuel economy: EPA (08):, 17 MPG city and 25 MPG highway
0799	2	16 mpg	Fuel economy: EPA (08):, 16 MPG city, 24 MPG highway, 19 MPG combined and 380 mi. range
0800	2	17 mpg	Fuel economy: EPA (08):, 17 MPG city, 25 MPG highway, 20 MPG combined and 400 mi. range
0801	2	19 mpg	Fuel consumption: city= 19 (mpg); highway= 27 (mpg); combined= 22 (mpg); vehicle range: 440 miles
0802	2	19 mpg	Fuel consumption: city= 19 (mpg); highway= 27 (mpg); combined= 22 (mpg); vehicle range: 440 miles
0803	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 25 (mpg); combined= 20 (mpg); vehicle range: 400 miles
0804	2	19 mpg	Fuel consumption: EPA 08 city (mpg): 19, highway (mpg): 27 and combined (mpg): 22
0805	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 25 (mpg); combined= 20 (mpg); vehicle range: 400 miles
0806	2	19 mpg	Fuel consumption: EPA 08 city (mpg): 19, highway (mpg): 27 and combined (mpg): 22
0807	2	19 mpg	Fuel consumption: city= 19 (mpg); highway= 27 (mpg); combined= 21 (mpg); vehicle range: 420 miles
0808	2	18 mpg	Fuel consumption: EPA 08 city (mpg): 18, highway (mpg): 25 and combined (mpg): 20
0809	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 25 (mpg); combined= 20 (mpg); vehicle range: 400 miles
0810	2	16 mpg	Fuel consumption: city= 16 (mpg); highway= 24 (mpg); combined= 19 (mpg); vehicle range: 380 miles
0811	2	16 mpg	Fuel consumption: city= 16 (mpg); highway= 21 (mpg); combined= 18 (mpg); vehicle range: 378 miles
0812	2	16 mpg	Fuel consumption: city= 16 (mpg); highway= 21 (mpg); combined= 18 (mpg); vehicle range: 357 miles
0813	2	16 mpg	Fuel consumption: city= 16 (mpg); highway= 21 (mpg); combined= 18 (mpg); vehicle range: 357 miles
0814	2	16 mpg	Fuel consumption: city= 16 (mpg); highway= 21 (mpg); combined= 18 (mpg); vehicle range: 357 miles
0815	2	16 mpg	Fuel consumption: city= 16 (mpg); highway= 21 (mpg); combined= 18 (mpg); vehicle range: 357 miles
0816	2	18 mpg	Fuel economy: EPA (08):, 18 MPG city, 26 MPG highway, 21 MPG combined and 420 mi. range
0817	2	16 mpg	Fuel economy: EPA (08):, 16 MPG city, 25 MPG highway, 19 MPG combined and 380 mi. range
0818	2	14 mpg	Fuel economy: EPA (08):, 14 MPG city, 20 MPG highway, 16 MPG combined and 416 mi. range
0819	2	13 mpg	Fuel economy: EPA (08):, 13 MPG city, 19 MPG highway, 15 MPG combined and 261 mi. range
0820	2	13 mpg	Fuel economy: EPA (08):, 13 MPG city, 19 MPG highway, 15 MPG combined and 261 mi. range
0821	2	17 mpg	Fuel economy: EPA (08):, 17 MPG city, 25 MPG highway, 20 MPG combined and 348 mi. range
0822	2	13 mpg	Fuel economy: EPA (08):, 13 MPG city, 19 MPG highway, 15 MPG combined and 261 mi. range
0823	2	13 mpg	Fuel consumption: city= 13 (mpg); highway= 19 (mpg); combined= 15 (mpg); vehicle range: 261 miles
0824	2	13 mpg	Fuel consumption: city= 13 (mpg); highway= 19 (mpg); combined= 15 (mpg); vehicle range: 261 miles
0825	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 25 (mpg); combined= 20 (mpg); vehicle range: 348 miles
0826	2	12 mpg	Fuel consumption: city= 12 (mpg); highway= 19 (mpg); combined= 15 (mpg); vehicle range: 261 miles
0827	2	14 mpg	Fuel economy: EPA (08):, 14 MPG city, 21 MPG highway, 17 MPG combined and 372 mi. range
0828	2	11 mpg	Fuel economy: EPA (08):, 11 MPG city, 18 MPG highway, 14 MPG combined and 333 mi. range
0829	2	11 mpg	Fuel economy: EPA (08):, 11 MPG city, 17 MPG highway, 14 MPG combined and 333 mi. range
0830	2	11 mpg	Fuel economy: EPA (08):, 11 MPG city, 17 MPG highway, 13 MPG combined and 309 mi. range
0831	2	14 mpg	Fuel consumption: city= 14 (mpg); highway= 21 (mpg); combined= 17 (mpg); vehicle range: 405 miles
0832	2	11 mpg	Fuel consumption: city= 11 (mpg); highway= 18 (mpg); combined= 14 (mpg); vehicle range: 333 miles
0833	2	11 mpg	Fuel consumption: city= 11 (mpg); highway= 17 (mpg); combined= 14 (mpg); vehicle range: 333 miles
0834	2	11 mpg	Fuel consumption: city= 11 (mpg); highway= 17 (mpg); combined= 13 (mpg); vehicle range: 309 miles
0835	2	19 mpg	Fuel economy: EPA 08, 19 MPG city, 24 MPG highway, 21 MPG combined and 378 mi. range
0836	2	17 mpg	Fuel economy: EPA 08, 17 MPG city, 22 MPG highway, 19 MPG combined and 342 mi. range
0837	2	19 mpg	Fuel economy: EPA 08, 19 MPG city, 24 MPG highway, 21 MPG combined and 378 mi. range
0838	2	17 mpg	Fuel economy: EPA 08, 17 MPG city, 22 MPG highway, 19 MPG combined and 342 mi. range
0839	2	14 mpg	Fuel economy: EPA (08):, 14 MPG city, 21 MPG highway, 16 MPG combined and 338 mi. range
0840	2	12 mpg	Fuel economy: EPA (08):, 12 MPG city, 18 MPG highway, 14 MPG combined and 296 mi. range
0841	2	14 mpg	Fuel consumption: city= 14 (mpg); highway= 21 (mpg); combined= 16 (mpg); vehicle range: 338 miles
0842	2	12 mpg	Fuel consumption: city= 12 (mpg); highway= 18 (mpg); combined= 14 (mpg); vehicle range: 296 miles
0843	2	17 mpg	Fuel economy: EPA (08):, 17 MPG city, 26 MPG highway, 20 MPG combined and 348 mi. range
0844	2	17 mpg	Fuel economy: EPA (08):, 17 MPG city, 24 MPG highway, 19 MPG combined and 401 mi. range
0845	2	22 mpg	Fuel economy: EPA (08):, 22 MPG city, 33 MPG highway, 26 MPG combined and 549 mi. range
0846	2	15 mpg	Fuel economy: EPA (08):, 15 MPG city, 23 MPG highway, 18 MPG combined and 313 mi. range
0847	2	16 mpg	Fuel consumption: city= 16 (mpg); highway= 21 (mpg); combined= 18 (mpg); vehicle range: 380 miles
0848	2	17 mpg	Fuel economy: EPA (08):, 17 MPG city, 25 MPG highway, 20 MPG combined and 348 mi. range
0849	2	15 mpg	Fuel economy: EPA (08):, 15 MPG city, 23 MPG highway, 18 MPG combined and 380 mi. range
0850	2	15 mpg	Fuel economy: EPA (08):, 15 MPG city, 22 MPG highway, 17 MPG combined and 296 mi. range
0851	2	13 mpg	Fuel economy: EPA (08):, 13 MPG city, 20 MPG highway, 15 MPG combined and 317 mi. range
0852	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 26 (mpg); combined= 20 (mpg); vehicle range: 348 miles
0853	2	16 mpg	Fuel consumption: city= 16 (mpg); highway= 24 (mpg); combined= 19 (mpg); vehicle range: 401 miles
0854	2	15 mpg	Fuel consumption: city= 15 (mpg); highway= 23 (mpg); combined= 18 (mpg); vehicle range: 313 miles
0855	2	15 mpg	Fuel consumption: city= 15 (mpg); highway= 23 (mpg); combined= 18 (mpg); vehicle range: 380 miles
0856	2	13 mpg	Fuel consumption: city= 13 (mpg); highway= 20 (mpg); combined= 15 (mpg); vehicle range: 317 miles
0857	2	11 mpg	Fuel economy: EPA (08):, 11 MPG city, 15 MPG highway, 13 MPG combined and 330 mi. range
0858	2	11 mpg	Fuel economy: EPA (08):, 11 MPG city, 13 MPG highway, 12 MPG combined and 304 mi. range
0859	2	11 mpg	Fuel consumption: city= 11 (mpg); highway= 15 (mpg); combined= 13 (mpg); vehicle range: 330 miles
0860	2	11 mpg	Fuel consumption: city= 11 (mpg); highway= 15 (mpg); combined= 12 (mpg); vehicle range: 304 miles
0861	2	17 mpg	Fuel economy: EPA (08):, 17 MPG city, 21 MPG highway, 19 MPG combined and 501 mi. range
0862	2	13 mpg	Fuel economy: EPA (08):, 13 MPG city, 18 MPG highway, 15 MPG combined and 396 mi. range
0863	2	12 mpg	Fuel economy: EPA (08):, 12 MPG city, 17 MPG highway, 14 MPG combined and 370 mi. range
0864	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 23 (mpg); combined= 19 (mpg); vehicle range: 501 miles
0865	2	13 mpg	Fuel consumption: city= 13 (mpg); highway= 17 (mpg); combined= 14 (mpg); vehicle range: 370 miles
0866	2	12 mpg	Fuel consumption: city= 12 (mpg); highway= 17 (mpg); combined= 14 (mpg); vehicle range: 370 miles
0867	2	16 mpg	Fuel economy: EPA (08):, 16 MPG city, 21 MPG highway, 18 MPG combined and 313 mi. range
0868	2	16 mpg	Fuel consumption: city= 16 (mpg); highway= 21 (mpg); combined= 18 (mpg); vehicle range: 313 miles
0869	2	19 mpg	Fuel consumption: city= 19 (mpg); highway= 24 (mpg); combined= 21 (mpg); vehicle range: 378 miles
0870	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 22 (mpg); combined= 19 (mpg); vehicle range: 342 miles
0871	2	19 mpg	Fuel consumption: city= 19 (mpg); highway= 24 (mpg); combined= 21 (mpg); vehicle range: 378 miles
0872	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 22 (mpg); combined= 19 (mpg); vehicle range: 342 miles
0873	2	15 mpg	Fuel economy: EPA (08):, 15 MPG city, 20 MPG highway, 17 MPG combined and 427 mi. range
0874	2	18 mpg	Fuel economy: EPA (08):, 18 MPG city, 25 MPG highway, 21 MPG combined and 527 mi. range
0875	2	20 mpg	Fuel economy: EPA (08):, 20 MPG city, 24 MPG highway, 22 MPG combined and 524 mi. range
0876	2	13 mpg	Fuel economy: EPA (08):, 13 MPG city, 18 MPG highway, 15 MPG combined and 377 mi. range
0877	2	11 mpg	Fuel economy: EPA (08):, 11 MPG city, 15 MPG highway, 12 MPG combined and 301 mi. range
0878	2	15 mpg	Fuel consumption: city= 15 (mpg); highway= 20 (mpg); combined= 17 (mpg); vehicle range: 427 miles
0879	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 25 (mpg); combined= 21 (mpg); vehicle range: 527 miles
0880	2	21 mpg	Fuel consumption: city= 21 (mpg); highway= 24 (mpg);
0881	2	13 mpg	Fuel consumption: city= 13 (mpg); highway= 18 (mpg); combined= 15 (mpg); vehicle range: 377 miles
0882	2	11 mpg	Fuel consumption: city= 11 (mpg); highway= 15 (mpg); combined= 12 (mpg); vehicle range: 301 miles
0883	2	15 mpg	Fuel economy: EPA (08):, 15 MPG city, 19 MPG highway, 16 MPG combined and 337 mi. range
0884	2	18 mpg	Fuel economy: EPA (08):, 18 MPG city, 24 MPG highway, 20 MPG combined and 422 mi. range
0885	2	14 mpg	Fuel consumption: city= 14 (mpg); highway= 19 (mpg); combined= 16 (mpg); vehicle range: 337 miles
0886	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 24 (mpg); combined= 20 (mpg); vehicle range: 422 miles
0887	2	N/A	Fuel economy: EPA (08):
0888	2	15 mpg	Fuel economy: EPA (08):, 15 MPG city, 23 MPG highway, 18 MPG combined and 428 mi. range
0889	2	N/A	Fuel economy: EPA (08):
0890	2	N/A	Fuel economy: EPA (08):
0891	2	N/A	Fuel economy: EPA (08):
0892	2	19 mpg	Fuel consumption: city= 19 (mpg); highway= 26 (mpg); combined= 21 (mpg); vehicle range: 500 miles
0893	2	15 mpg	Fuel consumption: city= 15 (mpg); highway= 23 (mpg); combined= 18 (mpg); vehicle range: 428 miles
0894	2	11 mpg	Fuel consumption: city= 11 (mpg); highway= 18 (mpg); combined= 14 (mpg); vehicle range: 333 miles
0895	2	11 mpg	Fuel consumption: city= 11 (mpg); highway= 17 (mpg); combined= 13 (mpg); vehicle range: 309 miles
0896	2	11 mpg	Fuel consumption: city= 11 (mpg); highway= 17 (mpg); combined= 13 (mpg); vehicle range: 309 miles
0897	2	14 mpg	Fuel economy: EPA (08):, 14 MPG city, 22 MPG highway, 17 MPG combined and 359 mi. range
0898	2	12 mpg	Fuel economy: EPA (08):, 12 MPG city, 19 MPG highway, 14 MPG combined and 296 mi. range
0899	2	12 mpg	Fuel economy: EPA (08):, 12 MPG city, 18 MPG highway, 14 MPG combined and 296 mi. range
0900	2	17 mpg	Fuel economy: EPA (08):, 17 MPG city, 26 MPG highway, 20 MPG combined and 370 mi. range
0901	2	19 mpg	Fuel economy: EPA (08):, 19 MPG city, 25 MPG highway, 21 MPG combined and 388 mi. range
0902	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 26 (mpg); combined= 20 (mpg); vehicle range: 370 miles
0903	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 25 (mpg); combined= 20 (mpg); vehicle range: 370 miles
0904	2	14 mpg	Fuel consumption: city= 14 (mpg); highway= 22 (mpg); combined= 17 (mpg); vehicle range: 314 miles
0905	2	14 mpg	Fuel economy: EPA (08):, 14 MPG city, 20 MPG highway, 16 MPG combined and 360 mi. range
0906	2	16 mpg	Fuel economy: EPA 08, 16 MPG city, 22 MPG highway, 18 MPG combined and 349 mi. range
0907	2	16 mpg	Fuel economy: EPA 08, 16 MPG city, 22 MPG highway, 18 MPG combined and 349 mi. range
0908	2	20 mpg	Fuel economy: EPA (08):, 20 MPG city, 29 MPG highway, 23 MPG combined and 334 mi. range
0909	2	20 mpg	Fuel economy: EPA (08):, 20 MPG city, 28 MPG highway, 23 MPG combined and 334 mi. range
0910	2	21 mpg	Fuel economy: EPA (08):, 21 MPG city, 31 MPG highway, 25 MPG combined and 462 mi. range
0911	2	21 mpg	Fuel economy: EPA (08):, 21 MPG city, 31 MPG highway, 25 MPG combined and 462 mi. range
0912	2	22 mpg	Fuel consumption: city= 22 (mpg); highway= 31 (mpg); combined= 25 (mpg); vehicle range: 462 miles
0913	2	22 mpg	Fuel consumption: city= 22 (mpg); highway= 31 (mpg); combined= 25 (mpg); vehicle range: 462 miles
0914	2	22 mpg	Fuel consumption: city= 22 (mpg); highway= 31 (mpg); combined= 25 (mpg); vehicle range: 462 miles
0915	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 25 (mpg); combined= 20 (mpg); vehicle range: 370 miles
0916	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 27 (mpg); combined= 21 (mpg); vehicle range: 388 miles
0917	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 25 (mpg); combined= 20 (mpg); vehicle range: 370 miles
0918	2	21 mpg	Fuel economy: EPA (08):, 21 MPG city, 31 MPG highway, 25 MPG combined and 362 mi. range
0919	2	22 mpg	Fuel economy: EPA (08):, 22 MPG city, 30 MPG highway, 25 MPG combined and 362 mi. range
0920	2	24 mpg	Fuel consumption: city= 24 (mpg); highway= 31 (mpg); combined= 27 (mpg); vehicle range: 392 miles
0921	2	30 mpg	Fuel consumption: city= 30 (mpg); highway= 41 (mpg); combined= 34 (mpg); vehicle range: 494 miles
0922	2	21 mpg	Fuel economy: EPA (08):, 21 MPG city, 31 MPG highway, 25 MPG combined and 364 mi. range
0923	2	21 mpg	Fuel consumption: city= 21 (mpg); highway= 31 (mpg); combined= 25 (mpg); vehicle range: 364 miles
0924	2	18 mpg	Fuel economy: EPA 08, 18 MPG city, 26 MPG highway, 21 MPG combined and 388 mi. range
0925	2	17 mpg	Fuel economy: EPA 08, 17 MPG city, 25 MPG highway, 20 MPG combined and 370 mi. range
0926	2	18 mpg	Fuel economy: EPA 08, 18 MPG city, 26 MPG highway, 21 MPG combined and 388 mi. range
0927	2	17 mpg	Fuel economy: EPA 08, 17 MPG city, 25 MPG highway, 20 MPG combined and 370 mi. range
0928	2	24 mpg	Fuel economy: EPA 08, 24 MPG city, 34 MPG highway, 28 MPG combined and 407 mi. range
0929	2	23 mpg	Fuel economy: EPA 08, 23 MPG city, 32 MPG highway, 26 MPG combined and 378 mi. range
0930	2	24 mpg	Fuel economy: EPA 08, 24 MPG city, 31 MPG highway, 27 MPG combined and 392 mi. range
0931	2	23 mpg	Fuel consumption: city= 23 (mpg); highway= 33 (mpg); combined= 26 (mpg); vehicle range: 378 miles
0932	2	23 mpg	Fuel economy: EPA 08, 23 MPG city, 33 MPG highway, 26 MPG combined and 378 mi. range
0933	2	30 mpg	Fuel economy: EPA 08, 30 MPG city, 42 MPG highway, 34 MPG combined and 493 mi. range
0934	2	24 mpg	Fuel consumption: city= 24 (mpg); highway= 31 (mpg); combined= 27 (mpg); vehicle range: 392 miles
0935	2	N/A	Fuel consumption:
0936	2	23 mpg	Fuel consumption: city= 23 (mpg); highway= 30 (mpg); combined= 25 (mpg); vehicle range: 364 miles
0937	2	22 mpg	Fuel consumption: city= 22 (mpg); highway= 30 (mpg); combined= 25 (mpg); vehicle range: 364 miles
0938	2	21 mpg	Fuel consumption: city= 21 (mpg); highway= 31 (mpg); combined= 25 (mpg); vehicle range: 364 miles
0939	2	23 mpg	Fuel consumption: city= 23 (mpg); highway= 30 (mpg); combined= 25 (mpg); vehicle range: 349 miles
0940	2	30 mpg	Fuel consumption: city= 30 (mpg); highway= 41 (mpg); combined= 34 (mpg); vehicle range: 493 miles
0941	2	25 mpg	Fuel economy: EPA (08):, 25 MPG city, 31 MPG highway, 25 MPG combined and 407 mi. range
0942	2	20 mpg	Fuel economy: EPA (08):, 20 MPG city, 25 MPG highway, 22 MPG combined and 370 mi. range
0943	2	20 mpg	Fuel economy: EPA (08):, 20 MPG city, 25 MPG highway, 22 MPG combined and 370 mi. range
0944	2	20 mpg	Fuel economy: EPA (08):, 20 MPG city, 25 MPG highway, 22 MPG combined and 370 mi. range
0945	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 24 (mpg); combined= 20 (mpg); vehicle range: 336 miles
0946	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 24 (mpg); combined= 20 (mpg); vehicle range: 336 miles
0947	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 24 (mpg); combined= 20 (mpg); vehicle range: 336 miles
0948	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 24 (mpg); combined= 20 (mpg); vehicle range: 336 miles
0949	2	14 mpg	Fuel consumption: city= 14 (mpg); highway= 18 (mpg); combined= 15 (mpg); vehicle range: 345 miles
